name,id,release_date,total_tracks,link,img,band_spotify_id,band_spotify_name,band_spotify_popularity,band_spotify_link,band_genre,genres
Beach Fossils,0G6lKfbUwl6eijdyJgStxL,2010-05-25,11,https://open.spotify.com/album/0G6lKfbUwl6eijdyJgStxL,https://i.scdn.co/image/ab67616d0000b27362773c2138c49cae6fc668d7,1bwUhKRmEkOZ1wuTnV9XjC,Beach Fossils,54,https://open.spotify.com/artist/1bwUhKRmEkOZ1wuTnV9XjC,dream pop,"['Lo-Fi', 'indie', 'surf rock', 'Garage Rock', 'noise pop']"
Bury Me My Love,78Ji5Hi4chYEwD9C2tolY8,2017-09-08,7,https://open.spotify.com/album/78Ji5Hi4chYEwD9C2tolY8,https://i.scdn.co/image/ab67616d0000b273126029f0011e965802e48607,7vXwfZyDp3spzIVNXDaTPN,Metro Station,53,https://open.spotify.com/artist/7vXwfZyDp3spzIVNXDaTPN,,"['electronic', 'powerpop', 'indie', 'dance', 'electronica']"
Savior,0hxTyrWcrcBjVPi08WN8FV,2015-06-30,18,https://open.spotify.com/album/0hxTyrWcrcBjVPi08WN8FV,https://i.scdn.co/image/ab67616d0000b27337ce05bad7399bc9a0ecf984,7vXwfZyDp3spzIVNXDaTPN,Metro Station,53,https://open.spotify.com/artist/7vXwfZyDp3spzIVNXDaTPN,,"['electronic', 'powerpop', 'indie', 'dance', 'electronica']"
Metro Station,6HVJlWSiVKx8JzNPMFt6ls,2007-01-01,13,https://open.spotify.com/album/6HVJlWSiVKx8JzNPMFt6ls,https://i.scdn.co/image/ab67616d0000b27380f70f49cf7f5021da7c94ce,7vXwfZyDp3spzIVNXDaTPN,Metro Station,53,https://open.spotify.com/artist/7vXwfZyDp3spzIVNXDaTPN,,"['electronic', 'powerpop', 'indie', 'dance', 'electronica']"
Voices,79IVbDVMkef8jqxosbKcL2,2006-02-14,11,https://open.spotify.com/album/79IVbDVMkef8jqxosbKcL2,https://i.scdn.co/image/ab67616d0000b2734ff7fb2f71aea3eaadda61f2,5cCgzhFyRJVydeO23BqgLG,Matchbook Romance,42,https://open.spotify.com/artist/5cCgzhFyRJVydeO23BqgLG,,"['emo', 'rock', 'alternative', 'punk', 'screamo']"
Stories And Alibis,3noNYURcHV9wsBSHJE0kiL,2003-09-23,13,https://open.spotify.com/album/3noNYURcHV9wsBSHJE0kiL,https://i.scdn.co/image/ab67616d0000b2739b1d74cda2a684ecd395bece,5cCgzhFyRJVydeO23BqgLG,Matchbook Romance,42,https://open.spotify.com/artist/5cCgzhFyRJVydeO23BqgLG,emo,"['emo', 'rock', 'alternative', 'punk', 'screamo']"
Dream Fist,48uN31YGpc3ywIVnq5MU8P,2024-10-04,12,https://open.spotify.com/album/48uN31YGpc3ywIVnq5MU8P,https://i.scdn.co/image/ab67616d0000b27306f35fce4deaba5bf3e88fc8,4Eqd24yS5YcxI8b6Xfuwr8,Eve 6,52,https://open.spotify.com/artist/4Eqd24yS5YcxI8b6Xfuwr8,,"['alternative rock', 'rock', 'alternative', '90s', 'punk']"
hyper relevisation,3KloPPbLlJQf9HkZoU7mIG,2022-09-23,10,https://open.spotify.com/album/3KloPPbLlJQf9HkZoU7mIG,https://i.scdn.co/image/ab67616d0000b2732f352986011c456b67d8da15,4Eqd24yS5YcxI8b6Xfuwr8,Eve 6,52,https://open.spotify.com/artist/4Eqd24yS5YcxI8b6Xfuwr8,,"['alternative rock', 'rock', 'alternative', '90s', 'punk']"
The Fly Record Live,4xyAeDV1cfT4hv6wxI5yIO,2020-04-17,11,https://open.spotify.com/album/4xyAeDV1cfT4hv6wxI5yIO,https://i.scdn.co/image/ab67616d0000b273621d27b9f9b2ac3050a6fd5e,4Eqd24yS5YcxI8b6Xfuwr8,Eve 6,52,https://open.spotify.com/artist/4Eqd24yS5YcxI8b6Xfuwr8,,"['alternative rock', 'rock', 'alternative', '90s', 'punk']"
Speak In Code,2YPwHZGZB6Oqfhr4zW8D3t,2012-01-01,12,https://open.spotify.com/album/2YPwHZGZB6Oqfhr4zW8D3t,https://i.scdn.co/image/ab67616d0000b2733bdef8976d614775aaeb92ee,4Eqd24yS5YcxI8b6Xfuwr8,Eve 6,52,https://open.spotify.com/artist/4Eqd24yS5YcxI8b6Xfuwr8,,"['alternative rock', 'rock', 'alternative', '90s', 'punk']"
It's All In Your Head,7Fsz6Qtc6matrjRn0OylK2,2003-07-01,12,https://open.spotify.com/album/7Fsz6Qtc6matrjRn0OylK2,https://i.scdn.co/image/ab67616d0000b2733350eccfbc08f621e35a7faa,4Eqd24yS5YcxI8b6Xfuwr8,Eve 6,52,https://open.spotify.com/artist/4Eqd24yS5YcxI8b6Xfuwr8,,"['alternative rock', 'rock', 'alternative', '90s', 'punk']"
Horrorscope,2aO4ZbunEAG1iaw45Aiosv,2000-01-01,12,https://open.spotify.com/album/2aO4ZbunEAG1iaw45Aiosv,https://i.scdn.co/image/ab67616d0000b273884cf2a982876d639b2fad4b,4Eqd24yS5YcxI8b6Xfuwr8,Eve 6,52,https://open.spotify.com/artist/4Eqd24yS5YcxI8b6Xfuwr8,,"['alternative rock', 'rock', 'alternative', '90s', 'punk']"
Eve 6,1qJOmC60ez9RNWPg4ELMBW,1998-01-01,11,https://open.spotify.com/album/1qJOmC60ez9RNWPg4ELMBW,https://i.scdn.co/image/ab67616d0000b273859d6607e67a7bea86f9e924,4Eqd24yS5YcxI8b6Xfuwr8,Eve 6,52,https://open.spotify.com/artist/4Eqd24yS5YcxI8b6Xfuwr8,post-grunge,"['alternative rock', 'rock', 'alternative', '90s', 'punk']"
Luv Sux Sessions,43w0P1Dtw0rhfnrGCc04YK,2025-09-03,10,https://open.spotify.com/album/43w0P1Dtw0rhfnrGCc04YK,https://i.scdn.co/image/ab67616d0000b273211316c9d0485244063b1148,7zyObVag8rUjItn71SkIrh,Survive Said The Prophet,54,https://open.spotify.com/artist/7zyObVag8rUjItn71SkIrh,,"['post-hardcore', 'emo', 'J-rock', 'rock', 'japanese']"
Hateful Failures,3wC8Keda4UuvaMsuhhqzdP,2022-10-12,10,https://open.spotify.com/album/3wC8Keda4UuvaMsuhhqzdP,https://i.scdn.co/image/ab67616d0000b27332b407beaa93788e4422c884,7zyObVag8rUjItn71SkIrh,Survive Said The Prophet,54,https://open.spotify.com/artist/7zyObVag8rUjItn71SkIrh,,"['post-hardcore', 'emo', 'J-rock', 'rock', 'japanese']"
To Redefine / To Be Defined,4tNJbnb0STWxODdyEXtYJl,2021-01-20,20,https://open.spotify.com/album/4tNJbnb0STWxODdyEXtYJl,https://i.scdn.co/image/ab67616d0000b273a0c0953661b1d07e3e9ce271,7zyObVag8rUjItn71SkIrh,Survive Said The Prophet,54,https://open.spotify.com/artist/7zyObVag8rUjItn71SkIrh,,"['post-hardcore', 'emo', 'J-rock', 'rock', 'japanese']"
Inside Your Head,7fS687f0QR3bCyjMgDATWd,2020-01-15,12,https://open.spotify.com/album/7fS687f0QR3bCyjMgDATWd,https://i.scdn.co/image/ab67616d0000b273d3f4c5954cca7a098bdf0498,7zyObVag8rUjItn71SkIrh,Survive Said The Prophet,54,https://open.spotify.com/artist/7zyObVag8rUjItn71SkIrh,,"['post-hardcore', 'emo', 'J-rock', 'rock', 'japanese']"
s p a c e [ s ],0CgeV903VAMyVTcNF19q4E,2018-09-26,10,https://open.spotify.com/album/0CgeV903VAMyVTcNF19q4E,https://i.scdn.co/image/ab67616d0000b2739dce89a76f964eaff8b0d3f7,7zyObVag8rUjItn71SkIrh,Survive Said The Prophet,54,https://open.spotify.com/artist/7zyObVag8rUjItn71SkIrh,,"['post-hardcore', 'emo', 'J-rock', 'rock', 'japanese']"
WABI SABI,7y5dPJ5OhYgzWBe871GAYn,2017-08-02,9,https://open.spotify.com/album/7y5dPJ5OhYgzWBe871GAYn,https://i.scdn.co/image/ab67616d0000b27368c563e45832e515e6b47ba5,7zyObVag8rUjItn71SkIrh,Survive Said The Prophet,54,https://open.spotify.com/artist/7zyObVag8rUjItn71SkIrh,,"['post-hardcore', 'emo', 'J-rock', 'rock', 'japanese']"
FIXED,382Bw8hRzsaNXj7zgtG6Iw,2016-10-05,10,https://open.spotify.com/album/382Bw8hRzsaNXj7zgtG6Iw,https://i.scdn.co/image/ab67616d0000b273cd58cee9685a2eb6dc0aa523,7zyObVag8rUjItn71SkIrh,Survive Said The Prophet,54,https://open.spotify.com/artist/7zyObVag8rUjItn71SkIrh,,"['post-hardcore', 'emo', 'J-rock', 'rock', 'japanese']"
Course Of Action,26fb7xJkHQkmujRA1zJGHk,2015-04-15,8,https://open.spotify.com/album/26fb7xJkHQkmujRA1zJGHk,https://i.scdn.co/image/ab67616d0000b2738ff3a87736ff1f8945ffb1d6,7zyObVag8rUjItn71SkIrh,Survive Said The Prophet,54,https://open.spotify.com/artist/7zyObVag8rUjItn71SkIrh,anime,"['post-hardcore', 'emo', 'J-rock', 'rock', 'japanese']"
No Place (Instrumental),77hqbU353uY6nqV53gzHuj,2019-07-19,10,https://open.spotify.com/album/77hqbU353uY6nqV53gzHuj,https://i.scdn.co/image/ab67616d0000b2732c34af2624d89833d5a0664e,4tGd3HHlV4RVOdlBc5LAW3,A Lot Like Birds,40,https://open.spotify.com/artist/4tGd3HHlV4RVOdlBc5LAW3,,"['post-hardcore', 'experimental', 'Progressive rock', 'Progressive', 'hardcore']"
DIVISI (Instrumental),2ZNixR3OQAW9EXInUuUyFa,2019-07-19,12,https://open.spotify.com/album/2ZNixR3OQAW9EXInUuUyFa,https://i.scdn.co/image/ab67616d0000b2734bac9d03a14215447fc2329b,4tGd3HHlV4RVOdlBc5LAW3,A Lot Like Birds,40,https://open.spotify.com/artist/4tGd3HHlV4RVOdlBc5LAW3,,"['post-hardcore', 'experimental', 'Progressive rock', 'Progressive', 'hardcore']"
Conversation Piece (Instrumental),17nlDwMdK4zUb05hHc4oml,2019-07-19,11,https://open.spotify.com/album/17nlDwMdK4zUb05hHc4oml,https://i.scdn.co/image/ab67616d0000b27352c2a2870f221763a7d74aa5,4tGd3HHlV4RVOdlBc5LAW3,A Lot Like Birds,40,https://open.spotify.com/artist/4tGd3HHlV4RVOdlBc5LAW3,,"['post-hardcore', 'experimental', 'Progressive rock', 'Progressive', 'hardcore']"
DIVISI,6na161CBWVTagqd2aIhQzF,2017-05-05,12,https://open.spotify.com/album/6na161CBWVTagqd2aIhQzF,https://i.scdn.co/image/ab67616d0000b27373c99726e6c3b3667dd5327f,4tGd3HHlV4RVOdlBc5LAW3,A Lot Like Birds,40,https://open.spotify.com/artist/4tGd3HHlV4RVOdlBc5LAW3,,"['post-hardcore', 'experimental', 'Progressive rock', 'Progressive', 'hardcore']"
Conversation Piece (Deluxe Version),1kzoU0VJGjui97RKzbKlaD,2013-11-05,15,https://open.spotify.com/album/1kzoU0VJGjui97RKzbKlaD,https://i.scdn.co/image/ab67616d0000b27311b0d607e9a914f5526c3520,4tGd3HHlV4RVOdlBc5LAW3,A Lot Like Birds,40,https://open.spotify.com/artist/4tGd3HHlV4RVOdlBc5LAW3,,"['post-hardcore', 'experimental', 'Progressive rock', 'Progressive', 'hardcore']"
No Place,4WWw8pQHsxnWaWwpLvwZTS,2013-10-29,10,https://open.spotify.com/album/4WWw8pQHsxnWaWwpLvwZTS,https://i.scdn.co/image/ab67616d0000b273cb1212132e541ee33d90bad5,4tGd3HHlV4RVOdlBc5LAW3,A Lot Like Birds,40,https://open.spotify.com/artist/4tGd3HHlV4RVOdlBc5LAW3,,"['post-hardcore', 'experimental', 'Progressive rock', 'Progressive', 'hardcore']"
Conversation Piece,00WQtQmL9Nh5E4MGwV5UC6,2011-01-01,11,https://open.spotify.com/album/00WQtQmL9Nh5E4MGwV5UC6,https://i.scdn.co/image/ab67616d0000b2739f0053ec909d20275fab6d4f,4tGd3HHlV4RVOdlBc5LAW3,A Lot Like Birds,40,https://open.spotify.com/artist/4tGd3HHlV4RVOdlBc5LAW3,,"['post-hardcore', 'experimental', 'Progressive rock', 'Progressive', 'hardcore']"
Plan B,1yTNfbFxkqNITLoG5mCa9z,2009-09-01,9,https://open.spotify.com/album/1yTNfbFxkqNITLoG5mCa9z,https://i.scdn.co/image/ab67616d0000b2733a1279377856c8f389ad53e3,4tGd3HHlV4RVOdlBc5LAW3,A Lot Like Birds,40,https://open.spotify.com/artist/4tGd3HHlV4RVOdlBc5LAW3,post-hardcore,"['post-hardcore', 'experimental', 'Progressive rock', 'Progressive', 'hardcore']"
Find A Treasure,6DMRuTPAdfl7nU5PFsYejt,2025-06-26,18,https://open.spotify.com/album/6DMRuTPAdfl7nU5PFsYejt,https://i.scdn.co/image/ab67616d0000b2732ef82711c6e3bd55158470fc,6KinBIIordVaZko2tIfbU5,The Living End,0,https://open.spotify.com/artist/6KinBIIordVaZko2tIfbU5,,"['punk rock', 'punk', 'rockabilly', 'australian', 'rock']"
"New Year's Eve 2015 (Incl. The Hanging Tree, Lean on and Many More)",6kfcl0od4E01HEdQtVnNKv,2015-12-11,24,https://open.spotify.com/album/6kfcl0od4E01HEdQtVnNKv,https://i.scdn.co/image/ab67616d0000b273e34c35e2e25e1e193d17436c,24JDA8imH6FjLr0mrOPNDc,New Years Day,0,https://open.spotify.com/artist/24JDA8imH6FjLr0mrOPNDc,,"['pop punk', 'female vocalists', 'rock', 'alternative', 'alternative rock']"
"Slow Motion Life, Pt. 1",47FS4x4uzviN8TuLzjDTJz,2023-11-26,7,https://open.spotify.com/album/47FS4x4uzviN8TuLzjDTJz,https://i.scdn.co/image/ab67616d0000b273c17dff8564b9cc6057c838cc,306JHpIRGVaQd6OltnOzUO,Nine Days,51,https://open.spotify.com/artist/306JHpIRGVaQd6OltnOzUO,,"['alternative rock', 'rock', 'alternative', 'pop rock', 'pop']"
Snapshots (Retouched Edition),1Bb7x9rdRWiCW3LFtigNN5,2016-07-08,18,https://open.spotify.com/album/1Bb7x9rdRWiCW3LFtigNN5,https://i.scdn.co/image/ab67616d0000b2737c4350c2f0efb99bfce8940b,306JHpIRGVaQd6OltnOzUO,Nine Days,51,https://open.spotify.com/artist/306JHpIRGVaQd6OltnOzUO,,"['alternative rock', 'rock', 'alternative', 'pop rock', 'pop']"
Snapshots,7umgDF6I973kKAJTRjwpHS,2016-07-08,12,https://open.spotify.com/album/7umgDF6I973kKAJTRjwpHS,https://i.scdn.co/image/ab67616d0000b2739bbb65acf82bf0717bd8dd1d,306JHpIRGVaQd6OltnOzUO,Nine Days,51,https://open.spotify.com/artist/306JHpIRGVaQd6OltnOzUO,,"['alternative rock', 'rock', 'alternative', 'pop rock', 'pop']"
Something Out Of Nothing,3Y4z7mKkpcwo1VPfGqOOAM,2012-11-26,10,https://open.spotify.com/album/3Y4z7mKkpcwo1VPfGqOOAM,https://i.scdn.co/image/ab67616d0000b27316d22451baddd9bd21d6b6ca,306JHpIRGVaQd6OltnOzUO,Nine Days,51,https://open.spotify.com/artist/306JHpIRGVaQd6OltnOzUO,,"['alternative rock', 'rock', 'alternative', 'pop rock', 'pop']"
Flying The Corporate Jet,4N9R77Q4EbaMTxWft1i7MB,2003-11-26,11,https://open.spotify.com/album/4N9R77Q4EbaMTxWft1i7MB,https://i.scdn.co/image/ab67616d0000b273e41d09cd3bebc25b29061a81,306JHpIRGVaQd6OltnOzUO,Nine Days,51,https://open.spotify.com/artist/306JHpIRGVaQd6OltnOzUO,,"['alternative rock', 'rock', 'alternative', 'pop rock', 'pop']"
The Madding Crowd,4BcmNEt6VK0KBVsVY8yClD,2000-05-16,12,https://open.spotify.com/album/4BcmNEt6VK0KBVsVY8yClD,https://i.scdn.co/image/ab67616d0000b273df51a705c36af75f7ecbf181,306JHpIRGVaQd6OltnOzUO,Nine Days,51,https://open.spotify.com/artist/306JHpIRGVaQd6OltnOzUO,,"['alternative rock', 'rock', 'alternative', 'pop rock', 'pop']"
Three,732y6cnLLlqDu0fsqTN4pr,1998-01-27,8,https://open.spotify.com/album/732y6cnLLlqDu0fsqTN4pr,https://i.scdn.co/image/ab67616d0000b27318dacedf6ce7d77f1cb43c83,306JHpIRGVaQd6OltnOzUO,Nine Days,51,https://open.spotify.com/artist/306JHpIRGVaQd6OltnOzUO,,"['alternative rock', 'rock', 'alternative', 'pop rock', 'pop']"
Monday Songs,6J8XrQUTHh85UGeu6KtVzt,1996-05-26,11,https://open.spotify.com/album/6J8XrQUTHh85UGeu6KtVzt,https://i.scdn.co/image/ab67616d0000b273216b1cd6085c2b6341514240,306JHpIRGVaQd6OltnOzUO,Nine Days,51,https://open.spotify.com/artist/306JHpIRGVaQd6OltnOzUO,,"['alternative rock', 'rock', 'alternative', 'pop rock', 'pop']"
Something To Listen To,4I6eJBkro52zUoxr5rMlYr,1995-05-26,14,https://open.spotify.com/album/4I6eJBkro52zUoxr5rMlYr,https://i.scdn.co/image/ab67616d0000b273c9e1467d3be919ee2907ed68,306JHpIRGVaQd6OltnOzUO,Nine Days,51,https://open.spotify.com/artist/306JHpIRGVaQd6OltnOzUO,,"['alternative rock', 'rock', 'alternative', 'pop rock', 'pop']"
Alone in a Dome,3t5z6jwh2J82ywhfP3PgGw,2021-10-22,12,https://open.spotify.com/album/3t5z6jwh2J82ywhfP3PgGw,https://i.scdn.co/image/ab67616d0000b27353a542becc8430561a870d55,7xm2IaaRIe82EpyZwEi7Un,The Copyrights,25,https://open.spotify.com/artist/7xm2IaaRIe82EpyZwEi7Un,,"['pop punk', 'punk rock', 'punk', 'Pop-punk', 'american']"
Live in Italy 2019,2EhcG40rNhAGZ0RlchSrso,2020-04-17,19,https://open.spotify.com/album/2EhcG40rNhAGZ0RlchSrso,https://i.scdn.co/image/ab67616d0000b2735c0170de862eb3fa7891fcdb,7xm2IaaRIe82EpyZwEi7Un,The Copyrights,25,https://open.spotify.com/artist/7xm2IaaRIe82EpyZwEi7Un,,"['pop punk', 'punk rock', 'punk', 'Pop-punk', 'american']"
Report,77Li4A2uUeoDFeTtYCf6U7,2014-08-19,14,https://open.spotify.com/album/77Li4A2uUeoDFeTtYCf6U7,https://i.scdn.co/image/ab67616d0000b273685c5e781d38c3f3ab6b377e,7xm2IaaRIe82EpyZwEi7Un,The Copyrights,25,https://open.spotify.com/artist/7xm2IaaRIe82EpyZwEi7Un,,"['pop punk', 'punk rock', 'punk', 'Pop-punk', 'american']"
Shit's Fucked,63vsnSJ594hy5EkDMg5TBW,2013-01-01,24,https://open.spotify.com/album/63vsnSJ594hy5EkDMg5TBW,https://i.scdn.co/image/ab67616d0000b27344152e21860092ce73c718a5,7xm2IaaRIe82EpyZwEi7Un,The Copyrights,25,https://open.spotify.com/artist/7xm2IaaRIe82EpyZwEi7Un,,"['pop punk', 'punk rock', 'punk', 'Pop-punk', 'american']"
North Sentinel Island,53scFyOqbnnZkI039vkyIb,2011-08-02,14,https://open.spotify.com/album/53scFyOqbnnZkI039vkyIb,https://i.scdn.co/image/ab67616d0000b273c8d87be1256775f671c81105,7xm2IaaRIe82EpyZwEi7Un,The Copyrights,25,https://open.spotify.com/artist/7xm2IaaRIe82EpyZwEi7Un,,"['pop punk', 'punk rock', 'punk', 'Pop-punk', 'american']"
Learn The Hard Way,2IMLfJOnqjvhYBz7DdTJtf,2008-02-26,14,https://open.spotify.com/album/2IMLfJOnqjvhYBz7DdTJtf,https://i.scdn.co/image/ab67616d0000b273771fa4e68cb6d738971e40ef,7xm2IaaRIe82EpyZwEi7Un,The Copyrights,25,https://open.spotify.com/artist/7xm2IaaRIe82EpyZwEi7Un,,"['pop punk', 'punk rock', 'punk', 'Pop-punk', 'american']"
Make Sound,4q2rLhNdk13ldYBnu1OBPc,2007-03-27,14,https://open.spotify.com/album/4q2rLhNdk13ldYBnu1OBPc,https://i.scdn.co/image/ab67616d0000b27378d39f453f3fa122948c5209,7xm2IaaRIe82EpyZwEi7Un,The Copyrights,25,https://open.spotify.com/artist/7xm2IaaRIe82EpyZwEi7Un,,"['pop punk', 'punk rock', 'punk', 'Pop-punk', 'american']"
Mutiny Pop,2Vog3MKRSoi4z12O561DJG,2006-05-02,16,https://open.spotify.com/album/2Vog3MKRSoi4z12O561DJG,https://i.scdn.co/image/ab67616d0000b2738d41c76703863cc5df2fac6f,7xm2IaaRIe82EpyZwEi7Un,The Copyrights,25,https://open.spotify.com/artist/7xm2IaaRIe82EpyZwEi7Un,,"['pop punk', 'punk rock', 'punk', 'Pop-punk', 'american']"
We Didn't Come Here to Die,5pwwsNf2eBsmYRjIUqThAC,2003-07-23,13,https://open.spotify.com/album/5pwwsNf2eBsmYRjIUqThAC,https://i.scdn.co/image/ab67616d0000b273a68141984d1620a3c9b040b5,7xm2IaaRIe82EpyZwEi7Un,The Copyrights,25,https://open.spotify.com/artist/7xm2IaaRIe82EpyZwEi7Un,,"['pop punk', 'punk rock', 'punk', 'Pop-punk', 'american']"
Hereditary (Deluxe Edition),66vGyRu7j5M1jzLxYe0LuL,2024-09-13,15,https://open.spotify.com/album/66vGyRu7j5M1jzLxYe0LuL,https://i.scdn.co/image/ab67616d0000b27327f80754e2499119c8a20ee9,7ahuvq1mbb4idwG1iJbSFG,Cassadee Pope,52,https://open.spotify.com/artist/7ahuvq1mbb4idwG1iJbSFG,,"['pop rock', 'pop', 'country', 'female vocalists', 'the voice']"
Hereditary,5m6Urg9zQzjxjKeZZou9J5,2024-07-12,12,https://open.spotify.com/album/5m6Urg9zQzjxjKeZZou9J5,https://i.scdn.co/image/ab67616d0000b2734916da45490a34edbd7ae9b8,7ahuvq1mbb4idwG1iJbSFG,Cassadee Pope,52,https://open.spotify.com/artist/7ahuvq1mbb4idwG1iJbSFG,,"['pop rock', 'pop', 'country', 'female vocalists', 'the voice']"
Thrive (with Track by Track Commentary),3viEUpIgIAHltDUWK6TXUP,2022-05-13,26,https://open.spotify.com/album/3viEUpIgIAHltDUWK6TXUP,https://i.scdn.co/image/ab67616d0000b2738363ad54ddefcc92fb67fc07,7ahuvq1mbb4idwG1iJbSFG,Cassadee Pope,52,https://open.spotify.com/artist/7ahuvq1mbb4idwG1iJbSFG,,"['pop rock', 'pop', 'country', 'female vocalists', 'the voice']"
Thrive,403UrghdFYpOMzKF1QfYzQ,2021-10-15,13,https://open.spotify.com/album/403UrghdFYpOMzKF1QfYzQ,https://i.scdn.co/image/ab67616d0000b2733d25f0751bfe4f9766c93d05,7ahuvq1mbb4idwG1iJbSFG,Cassadee Pope,52,https://open.spotify.com/artist/7ahuvq1mbb4idwG1iJbSFG,,"['pop rock', 'pop', 'country', 'female vocalists', 'the voice']"
Rise and Shine,2xaRueD4DNWoJ2JyMKBXde,2020-08-07,8,https://open.spotify.com/album/2xaRueD4DNWoJ2JyMKBXde,https://i.scdn.co/image/ab67616d0000b273b404711bd3d1e4626a025337,7ahuvq1mbb4idwG1iJbSFG,Cassadee Pope,52,https://open.spotify.com/artist/7ahuvq1mbb4idwG1iJbSFG,,"['pop rock', 'pop', 'country', 'female vocalists', 'the voice']"
stages - With Track-By-Track Commentary,5xMZxp6zV4QCk886YaVOOy,2019-11-22,22,https://open.spotify.com/album/5xMZxp6zV4QCk886YaVOOy,https://i.scdn.co/image/ab67616d0000b273dd21345c5c38aa4148811007,7ahuvq1mbb4idwG1iJbSFG,Cassadee Pope,52,https://open.spotify.com/artist/7ahuvq1mbb4idwG1iJbSFG,,"['pop rock', 'pop', 'country', 'female vocalists', 'the voice']"
stages,3TO7s1qfQurp74ISGANoAe,2019-02-01,11,https://open.spotify.com/album/3TO7s1qfQurp74ISGANoAe,https://i.scdn.co/image/ab67616d0000b273954a1c22df8c51fa6cd568ae,7ahuvq1mbb4idwG1iJbSFG,Cassadee Pope,52,https://open.spotify.com/artist/7ahuvq1mbb4idwG1iJbSFG,,"['pop rock', 'pop', 'country', 'female vocalists', 'the voice']"
Frame By Frame,0y0mFNURUNtdKQozxeJFVL,2013-01-01,11,https://open.spotify.com/album/0y0mFNURUNtdKQozxeJFVL,https://i.scdn.co/image/ab67616d0000b273c470e4745e8f629c2fa0d9d5,7ahuvq1mbb4idwG1iJbSFG,Cassadee Pope,52,https://open.spotify.com/artist/7ahuvq1mbb4idwG1iJbSFG,,"['pop rock', 'pop', 'country', 'female vocalists', 'the voice']"
Good Vibes Only,5DWynGr56fFqZocBZvrg3r,2025-04-27,20,https://open.spotify.com/album/5DWynGr56fFqZocBZvrg3r,https://i.scdn.co/image/ab67616d0000b2731d94824941ecfffb28c58b93,5o2rQnKGRKH1VPCHh7pN4I,City Lights,0,https://open.spotify.com/artist/5o2rQnKGRKH1VPCHh7pN4I,,"['pop punk', 'Easycore', 'hardcore', 'punk rock', 'poppy hardcore']"
FIM DO MUNDO,4GSnChvkzdskDUQz1HAMvm,2025-01-24,15,https://open.spotify.com/album/4GSnChvkzdskDUQz1HAMvm,https://i.scdn.co/image/ab67616d0000b273006bd4088cf94141826e3227,6KNc5HwsgpYNBCPaPrg4dv,menores atos,35,https://open.spotify.com/artist/6KNc5HwsgpYNBCPaPrg4dv,,"['post-hardcore', 'emo', 'melodic hardcore', 'alternative rock', 'indie rock']"
Ao Vivo no Desgosto - 5 Anos de Lapso,1OQISm0lKDVeq7AYWRsGZQ,2024-05-31,12,https://open.spotify.com/album/1OQISm0lKDVeq7AYWRsGZQ,https://i.scdn.co/image/ab67616d0000b273a5533fba0234bfc74778b4d1,6KNc5HwsgpYNBCPaPrg4dv,menores atos,35,https://open.spotify.com/artist/6KNc5HwsgpYNBCPaPrg4dv,,"['post-hardcore', 'emo', 'melodic hardcore', 'alternative rock', 'indie rock']"
Ao Vivo no CCSP,6z9sq4uJMAz6mQIzUH7MDH,2020-12-11,10,https://open.spotify.com/album/6z9sq4uJMAz6mQIzUH7MDH,https://i.scdn.co/image/ab67616d0000b273b2e64ab54bab0d925e306f5f,6KNc5HwsgpYNBCPaPrg4dv,menores atos,35,https://open.spotify.com/artist/6KNc5HwsgpYNBCPaPrg4dv,,"['post-hardcore', 'emo', 'melodic hardcore', 'alternative rock', 'indie rock']"
Lapso,3F572fEa36ROblaZcKDv9U,2018-06-08,12,https://open.spotify.com/album/3F572fEa36ROblaZcKDv9U,https://i.scdn.co/image/ab67616d0000b273f3f1c5f71f0f3668f419a022,6KNc5HwsgpYNBCPaPrg4dv,menores atos,35,https://open.spotify.com/artist/6KNc5HwsgpYNBCPaPrg4dv,,"['post-hardcore', 'emo', 'melodic hardcore', 'alternative rock', 'indie rock']"
Animalia,7INZwXTKAJH3zzPDcDh21q,2014-02-10,10,https://open.spotify.com/album/7INZwXTKAJH3zzPDcDh21q,https://i.scdn.co/image/ab67616d0000b2731a01b73dbfb476a4fcf31af7,6KNc5HwsgpYNBCPaPrg4dv,menores atos,35,https://open.spotify.com/artist/6KNc5HwsgpYNBCPaPrg4dv,,"['post-hardcore', 'emo', 'melodic hardcore', 'alternative rock', 'indie rock']"
Upright Animals,4azfM2hspLuUo7yk4AQKG3,2022-06-10,12,https://open.spotify.com/album/4azfM2hspLuUo7yk4AQKG3,https://i.scdn.co/image/ab67616d0000b27325ee0a014e4226026ce85457,3D1uNqaasEWzallSxKo1cH,Dragged Under,42,https://open.spotify.com/artist/3D1uNqaasEWzallSxKo1cH,,"['post-hardcore', 'hardcore', 'metalcore', 'Easycore', 'punk']"
The World Is In Your Way (Deluxe Edition),46U6TW57g10lUujKjyzZiG,2020-11-13,12,https://open.spotify.com/album/46U6TW57g10lUujKjyzZiG,https://i.scdn.co/image/ab67616d0000b27314bc36b9d722be5901ce1811,3D1uNqaasEWzallSxKo1cH,Dragged Under,42,https://open.spotify.com/artist/3D1uNqaasEWzallSxKo1cH,,"['post-hardcore', 'hardcore', 'metalcore', 'Easycore', 'punk']"
