name,id,release_date,total_tracks,link,img,band_spotify_id,band_spotify_name,band_spotify_popularity,band_spotify_link
Sehat Selalu Sodaraku,4Y5KhgYRPi9rHXvfAy7BFe,2018-12-20,13,https://open.spotify.com/album/4Y5KhgYRPi9rHXvfAy7BFe,https://i.scdn.co/image/ab67616d0000b273a4a7b02e0c0cc922fe9d337b,0AnwMwgg6y4Cv0h9nkKPIx,Rebellion Rose,62,https://api.spotify.com/v1/artists/0AnwMwgg6y4Cv0h9nkKPIx
"For All Allies, Comrades And Enemies",0cizEYKXlomDYB1ehVrFy7,2016-09-14,12,https://open.spotify.com/album/0cizEYKXlomDYB1ehVrFy7,https://i.scdn.co/image/ab67616d0000b273d2dbe5805f1dccf6ead4477d,0AnwMwgg6y4Cv0h9nkKPIx,Rebellion Rose,62,https://api.spotify.com/v1/artists/0AnwMwgg6y4Cv0h9nkKPIx
Eternal Youth,0R0mH2K2OsB8tDTtvOT4UX,2025-09-26,11,https://open.spotify.com/album/0R0mH2K2OsB8tDTtvOT4UX,https://i.scdn.co/image/ab67616d0000b273105fd167462444319cc6a7f9,3E3xrZtBU5ORqcmX78v5YZ,The Starting Line,53,https://api.spotify.com/v1/artists/3E3xrZtBU5ORqcmX78v5YZ
The Best Of Live At Studio 4,0Vr3CPoVcvnjueeAtJU2sk,2021-08-13,19,https://open.spotify.com/album/0Vr3CPoVcvnjueeAtJU2sk,https://i.scdn.co/image/ab67616d0000b273822462b730da6eb2c151b665,3E3xrZtBU5ORqcmX78v5YZ,The Starting Line,53,https://api.spotify.com/v1/artists/3E3xrZtBU5ORqcmX78v5YZ
Direction Live At Studio 4,2ItgQFBVMMFLpgtu4JUiKT,2021-08-13,12,https://open.spotify.com/album/2ItgQFBVMMFLpgtu4JUiKT,https://i.scdn.co/image/ab67616d0000b2732632ec75e0d03b2415b03c87,3E3xrZtBU5ORqcmX78v5YZ,The Starting Line,53,https://api.spotify.com/v1/artists/3E3xrZtBU5ORqcmX78v5YZ
Based On A True Story Live At Studio 4,0CKXsnN2DzhTpEU9uvRFjs,2021-08-13,13,https://open.spotify.com/album/0CKXsnN2DzhTpEU9uvRFjs,https://i.scdn.co/image/ab67616d0000b2731e5517d70b1e5ade9beab96f,3E3xrZtBU5ORqcmX78v5YZ,The Starting Line,53,https://api.spotify.com/v1/artists/3E3xrZtBU5ORqcmX78v5YZ
The Early Years,3AKVinHL1fmfWclGk1bFBO,2012-10-31,11,https://open.spotify.com/album/3AKVinHL1fmfWclGk1bFBO,https://i.scdn.co/image/ab67616d0000b27327aca94c5661ece859b20d3b,3E3xrZtBU5ORqcmX78v5YZ,The Starting Line,53,https://api.spotify.com/v1/artists/3E3xrZtBU5ORqcmX78v5YZ
Direction,6c67LdJ8ueXtlIdIa1MabZ,2007-01-01,12,https://open.spotify.com/album/6c67LdJ8ueXtlIdIa1MabZ,https://i.scdn.co/image/ab67616d0000b2734d7f48ad304b8e47ef22f1ec,3E3xrZtBU5ORqcmX78v5YZ,The Starting Line,53,https://api.spotify.com/v1/artists/3E3xrZtBU5ORqcmX78v5YZ
Based On A True Story,2opDMbz1srrbMCJZF4ZorY,2005-01-01,13,https://open.spotify.com/album/2opDMbz1srrbMCJZF4ZorY,https://i.scdn.co/image/ab67616d0000b2732af9c4ab45aec23e937027aa,3E3xrZtBU5ORqcmX78v5YZ,The Starting Line,53,https://api.spotify.com/v1/artists/3E3xrZtBU5ORqcmX78v5YZ
Say It Like You Mean It,72ogyoH8DeqTMLYhFwgVx6,2002-07-16,13,https://open.spotify.com/album/72ogyoH8DeqTMLYhFwgVx6,https://i.scdn.co/image/ab67616d0000b27339fedf61abad94ee76ff6a7f,3E3xrZtBU5ORqcmX78v5YZ,The Starting Line,53,https://api.spotify.com/v1/artists/3E3xrZtBU5ORqcmX78v5YZ
Meet Me At The Record Store,0yTHTVDTkBdKVFpENl3pIJ,2025-08-15,12,https://open.spotify.com/album/0yTHTVDTkBdKVFpENl3pIJ,https://i.scdn.co/image/ab67616d0000b27389a9865fd379c5b97c1d1758,0pwyD6DhbFWn8uVSz2Fr0w,The Summer Set,49,https://api.spotify.com/v1/artists/0pwyD6DhbFWn8uVSz2Fr0w
Blossom,5R1zQFTTBHkxuUXFxUPCwk,2022-09-09,8,https://open.spotify.com/album/5R1zQFTTBHkxuUXFxUPCwk,https://i.scdn.co/image/ab67616d0000b273c852a8089e228d425978d369,0pwyD6DhbFWn8uVSz2Fr0w,The Summer Set,49,https://api.spotify.com/v1/artists/0pwyD6DhbFWn8uVSz2Fr0w
Stories For Monday,6Rc6fk3Ih7G80oWbabEkDA,2016-04-01,11,https://open.spotify.com/album/6Rc6fk3Ih7G80oWbabEkDA,https://i.scdn.co/image/ab67616d0000b273b282fadf7a6a94ebef8f9a4c,0pwyD6DhbFWn8uVSz2Fr0w,The Summer Set,49,https://api.spotify.com/v1/artists/0pwyD6DhbFWn8uVSz2Fr0w
Legendary (Deluxe Edition),73ofRBKtx7ZILfjwAcxQbH,2014-12-01,17,https://open.spotify.com/album/73ofRBKtx7ZILfjwAcxQbH,https://i.scdn.co/image/ab67616d0000b273185cc7b249b77e1cdbd457d7,0pwyD6DhbFWn8uVSz2Fr0w,The Summer Set,49,https://api.spotify.com/v1/artists/0pwyD6DhbFWn8uVSz2Fr0w
Legendary,0e9KCPvGyBlMcnqa5zskmb,2013-04-15,13,https://open.spotify.com/album/0e9KCPvGyBlMcnqa5zskmb,https://i.scdn.co/image/ab67616d0000b273ad3df226c1b4a1ad18e8cc4c,0pwyD6DhbFWn8uVSz2Fr0w,The Summer Set,49,https://api.spotify.com/v1/artists/0pwyD6DhbFWn8uVSz2Fr0w
Everything's Fine,2ywdz5LhqLbDop9veP5XFb,2011-07-19,11,https://open.spotify.com/album/2ywdz5LhqLbDop9veP5XFb,https://i.scdn.co/image/ab67616d0000b273c78b423d111001703c25da92,0pwyD6DhbFWn8uVSz2Fr0w,The Summer Set,49,https://api.spotify.com/v1/artists/0pwyD6DhbFWn8uVSz2Fr0w
Love Like This (Deluxe Edition),5DESBOKiv2SoalWgmI19N6,2010,17,https://open.spotify.com/album/5DESBOKiv2SoalWgmI19N6,https://i.scdn.co/image/ab67616d0000b273fea9268dcc916cfa025d513e,0pwyD6DhbFWn8uVSz2Fr0w,The Summer Set,49,https://api.spotify.com/v1/artists/0pwyD6DhbFWn8uVSz2Fr0w
Love Like This,00eHnsyRjIBVMOUePop48I,2009-10-13,11,https://open.spotify.com/album/00eHnsyRjIBVMOUePop48I,https://i.scdn.co/image/ab67616d0000b273ff7fd0141d108cfc1f7e7886,0pwyD6DhbFWn8uVSz2Fr0w,The Summer Set,49,https://api.spotify.com/v1/artists/0pwyD6DhbFWn8uVSz2Fr0w
Blue Hour,1PEGf8YJnr7wSxkISJvkvf,2024-10-11,13,https://open.spotify.com/album/1PEGf8YJnr7wSxkISJvkvf,https://i.scdn.co/image/ab67616d0000b273bd63f4c3b107c595a36f6b6d,6dEtLwgmSI0hmfwTSjy8cw,Real Friends,49,https://api.spotify.com/v1/artists/6dEtLwgmSI0hmfwTSjy8cw
There's Nothing Worse Than Too Late,1mdJ61UMsHCScr70hPFCsR,2023-02-24,9,https://open.spotify.com/album/1mdJ61UMsHCScr70hPFCsR,https://i.scdn.co/image/ab67616d0000b2738aea8f1d9a81a2d140e54ec0,6dEtLwgmSI0hmfwTSjy8cw,Real Friends,49,https://api.spotify.com/v1/artists/6dEtLwgmSI0hmfwTSjy8cw
Torn in Two,7FD1Yk6byTdKJQh0fXX6nN,2021-09-17,10,https://open.spotify.com/album/7FD1Yk6byTdKJQh0fXX6nN,https://i.scdn.co/image/ab67616d0000b273a6910870a1a9269bbec84bf9,6dEtLwgmSI0hmfwTSjy8cw,Real Friends,49,https://api.spotify.com/v1/artists/6dEtLwgmSI0hmfwTSjy8cw
Composure,574qjeKnYHIU246L4MMNbX,2018-07-13,10,https://open.spotify.com/album/574qjeKnYHIU246L4MMNbX,https://i.scdn.co/image/ab67616d0000b2732d0dc0100de3f7bbb918c36a,6dEtLwgmSI0hmfwTSjy8cw,Real Friends,49,https://api.spotify.com/v1/artists/6dEtLwgmSI0hmfwTSjy8cw
The Home Inside My Head,4OlBdxJk11pocUhQgea29k,2016-05-27,12,https://open.spotify.com/album/4OlBdxJk11pocUhQgea29k,https://i.scdn.co/image/ab67616d0000b273f1bca5bd46b115f0fbab480c,6dEtLwgmSI0hmfwTSjy8cw,Real Friends,49,https://api.spotify.com/v1/artists/6dEtLwgmSI0hmfwTSjy8cw
Maybe This Place Is The Same And We're Just Changing,15hosvWOCdHKAhXNomH9Ln,2014-01-01,12,https://open.spotify.com/album/15hosvWOCdHKAhXNomH9Ln,https://i.scdn.co/image/ab67616d0000b273494136d02e0fcb171e534085,6dEtLwgmSI0hmfwTSjy8cw,Real Friends,49,https://api.spotify.com/v1/artists/6dEtLwgmSI0hmfwTSjy8cw
Put Yourself Back Together,3G8a4ZUKQ5b2dEzXbeZ9LZ,2013-06-04,7,https://open.spotify.com/album/3G8a4ZUKQ5b2dEzXbeZ9LZ,https://i.scdn.co/image/ab67616d0000b2736299c7346e688b09d35d4431,6dEtLwgmSI0hmfwTSjy8cw,Real Friends,49,https://api.spotify.com/v1/artists/6dEtLwgmSI0hmfwTSjy8cw
Suicide and Sunshine,2UI2oA0YxNgDB2Zbm7HCaH,2023-06-23,14,https://open.spotify.com/album/2UI2oA0YxNgDB2Zbm7HCaH,https://i.scdn.co/image/ab67616d0000b2739e08deceb41e5e740c19be82,6KPdmtIl0LA5mRFSqseWhI,Trophy Eyes,46,https://api.spotify.com/v1/artists/6KPdmtIl0LA5mRFSqseWhI
The American Dream,3tAukYNlSSBALc9RiMCwmI,2018-08-03,12,https://open.spotify.com/album/3tAukYNlSSBALc9RiMCwmI,https://i.scdn.co/image/ab67616d0000b2734605398b788f401f5ea95d7b,6KPdmtIl0LA5mRFSqseWhI,Trophy Eyes,46,https://api.spotify.com/v1/artists/6KPdmtIl0LA5mRFSqseWhI
Chemical Miracle,1b61Xn3BFQBBXDmUPaPCyi,2016-10-14,11,https://open.spotify.com/album/1b61Xn3BFQBBXDmUPaPCyi,https://i.scdn.co/image/ab67616d0000b27312dca3743a7a1ad804e37713,6KPdmtIl0LA5mRFSqseWhI,Trophy Eyes,46,https://api.spotify.com/v1/artists/6KPdmtIl0LA5mRFSqseWhI
"Mend, Move On",4bFdLj8gRfj2BnAtVuGGbc,2014-11-04,11,https://open.spotify.com/album/4bFdLj8gRfj2BnAtVuGGbc,https://i.scdn.co/image/ab67616d0000b27385b266abbf85b077586e633e,6KPdmtIl0LA5mRFSqseWhI,Trophy Eyes,46,https://api.spotify.com/v1/artists/6KPdmtIl0LA5mRFSqseWhI
Phantoms/Twenty,7k4ewqfNxk2RhQOLSvc7hx,2025-09-12,12,https://open.spotify.com/album/7k4ewqfNxk2RhQOLSvc7hx,https://i.scdn.co/image/ab67616d0000b273dec8abb10e7ad4b928a09bf3,4zCbNayYzorqdzd9mPrghW,Acceptance,52,https://api.spotify.com/v1/artists/4zCbNayYzorqdzd9mPrghW
Tryptophantoms: Lullaby covers of Acceptance songs,6teYkcmByxczp6r9Q5taoq,2024-09-10,7,https://open.spotify.com/album/6teYkcmByxczp6r9Q5taoq,https://i.scdn.co/image/ab67616d0000b2735f2652c97026befa17c66fc7,4zCbNayYzorqdzd9mPrghW,Acceptance,52,https://api.spotify.com/v1/artists/4zCbNayYzorqdzd9mPrghW
"Wild, Free (Deluxe Edition)",6Zr1J2NpfZW9pCOkBIkQLe,2022-10-19,13,https://open.spotify.com/album/6Zr1J2NpfZW9pCOkBIkQLe,https://i.scdn.co/image/ab67616d0000b2731aa70abf49d1915ec3ff28dc,4zCbNayYzorqdzd9mPrghW,Acceptance,52,https://api.spotify.com/v1/artists/4zCbNayYzorqdzd9mPrghW
"Wild, Free",54eCyCgCejX7PzbhAeuZZN,2020-10-02,10,https://open.spotify.com/album/54eCyCgCejX7PzbhAeuZZN,https://i.scdn.co/image/ab67616d0000b273596f9781914613d40f344b10,4zCbNayYzorqdzd9mPrghW,Acceptance,52,https://api.spotify.com/v1/artists/4zCbNayYzorqdzd9mPrghW
Colliding By Design,4IEIWBJDMbqmdoBjlpmtqo,2017-02-24,11,https://open.spotify.com/album/4IEIWBJDMbqmdoBjlpmtqo,https://i.scdn.co/image/ab67616d0000b273a1761360490b0b81aee52f03,4zCbNayYzorqdzd9mPrghW,Acceptance,52,https://api.spotify.com/v1/artists/4zCbNayYzorqdzd9mPrghW
Phantoms,4TV5UrWG9ZnI6FxSawplwM,2005-04-26,12,https://open.spotify.com/album/4TV5UrWG9ZnI6FxSawplwM,https://i.scdn.co/image/ab67616d0000b273bc0aecbea8dec0d762869491,4zCbNayYzorqdzd9mPrghW,Acceptance,52,https://api.spotify.com/v1/artists/4zCbNayYzorqdzd9mPrghW
Black Lines to Battlefields,2T0pWQ5TKT8TXieMAl8902,2003-11-26,7,https://open.spotify.com/album/2T0pWQ5TKT8TXieMAl8902,https://i.scdn.co/image/ab67616d0000b2735890430718c390d52738cd80,4zCbNayYzorqdzd9mPrghW,Acceptance,52,https://api.spotify.com/v1/artists/4zCbNayYzorqdzd9mPrghW
Heaven Can Wait,6dweyz4Y0Uyo3fVrz0vgsD,2024-10-04,11,https://open.spotify.com/album/6dweyz4Y0Uyo3fVrz0vgsD,https://i.scdn.co/image/ab67616d0000b2738c035e81d01e258b271b6b3a,0XGJ3GUPwslwFJ66yNbHeh,Trash Boat,43,https://api.spotify.com/v1/artists/0XGJ3GUPwslwFJ66yNbHeh
Don't You Feel Amazing?,2pxn1lifrye1RIlrLDrzD3,2021-08-13,13,https://open.spotify.com/album/2pxn1lifrye1RIlrLDrzD3,https://i.scdn.co/image/ab67616d0000b27325061f5dbac2bf1dcf22ac2a,0XGJ3GUPwslwFJ66yNbHeh,Trash Boat,43,https://api.spotify.com/v1/artists/0XGJ3GUPwslwFJ66yNbHeh
Crown Shyness,4bci7acXrvSqeJpRsOAJpW,2018-07-20,10,https://open.spotify.com/album/4bci7acXrvSqeJpRsOAJpW,https://i.scdn.co/image/ab67616d0000b2738b253ccaf06f5db816a593be,0XGJ3GUPwslwFJ66yNbHeh,Trash Boat,43,https://api.spotify.com/v1/artists/0XGJ3GUPwslwFJ66yNbHeh
Nothing I Write You Can Change What You've Been Through,4DE58nUwJGfsDXfxs6F5o1,2016-06-17,11,https://open.spotify.com/album/4DE58nUwJGfsDXfxs6F5o1,https://i.scdn.co/image/ab67616d0000b273e3e40deeb22acc36a81d06b9,0XGJ3GUPwslwFJ66yNbHeh,Trash Boat,43,https://api.spotify.com/v1/artists/0XGJ3GUPwslwFJ66yNbHeh
American Hi-Fi Acoustic,3h28dGpjtNbUWxNUnAINGH,2016-04-29,13,https://open.spotify.com/album/3h28dGpjtNbUWxNUnAINGH,https://i.scdn.co/image/ab67616d0000b27341ca8ee55d66e8274606c2a6,4XlcLj6bxCnpBIOHmBpIWP,American Hi-Fi,49,https://api.spotify.com/v1/artists/4XlcLj6bxCnpBIOHmBpIWP
Blood & Lemonade,6DxHIqTAggCWCsayVMXbRI,2014-09-09,10,https://open.spotify.com/album/6DxHIqTAggCWCsayVMXbRI,https://i.scdn.co/image/ab67616d0000b273c70f8813909a9adc4c208955,4XlcLj6bxCnpBIOHmBpIWP,American Hi-Fi,49,https://api.spotify.com/v1/artists/4XlcLj6bxCnpBIOHmBpIWP
Fight the Frequency,4nqKKxew65AP66CBmRLowx,2010-08-17,13,https://open.spotify.com/album/4nqKKxew65AP66CBmRLowx,https://i.scdn.co/image/ab67616d0000b273ceed130d8712faf6912981b9,4XlcLj6bxCnpBIOHmBpIWP,American Hi-Fi,49,https://api.spotify.com/v1/artists/4XlcLj6bxCnpBIOHmBpIWP
Live In Milwaukee,3DFRzCxiB7F2zaaaokGVXg,2005-04-26,11,https://open.spotify.com/album/3DFRzCxiB7F2zaaaokGVXg,https://i.scdn.co/image/ab67616d0000b2733ccb735d7e4bef33e1bd6d0f,4XlcLj6bxCnpBIOHmBpIWP,American Hi-Fi,49,https://api.spotify.com/v1/artists/4XlcLj6bxCnpBIOHmBpIWP
Hearts On Parade (U.S. Release),3B6Blb0ZYwORZtayBKyBFA,2005-04-12,11,https://open.spotify.com/album/3B6Blb0ZYwORZtayBKyBFA,https://i.scdn.co/image/ab67616d0000b273f9f67127041348e72bf562dc,4XlcLj6bxCnpBIOHmBpIWP,American Hi-Fi,49,https://api.spotify.com/v1/artists/4XlcLj6bxCnpBIOHmBpIWP
Hearts On Parade,0u17DI26r1pWno6pwOYwbJ,2005-04-12,12,https://open.spotify.com/album/0u17DI26r1pWno6pwOYwbJ,https://i.scdn.co/image/ab67616d0000b2732d29cee0a8e40490153c44c4,4XlcLj6bxCnpBIOHmBpIWP,American Hi-Fi,49,https://api.spotify.com/v1/artists/4XlcLj6bxCnpBIOHmBpIWP
The Art Of Losing,2kUrfxOCsRSL2fuwO0bWyA,2003-01-01,13,https://open.spotify.com/album/2kUrfxOCsRSL2fuwO0bWyA,https://i.scdn.co/image/ab67616d0000b27374136a36be159dad12716cce,4XlcLj6bxCnpBIOHmBpIWP,American Hi-Fi,49,https://api.spotify.com/v1/artists/4XlcLj6bxCnpBIOHmBpIWP
American Hi-Fi,418rqqXvvFf4XXlU2cQWck,2001-02-27,14,https://open.spotify.com/album/418rqqXvvFf4XXlU2cQWck,https://i.scdn.co/image/ab67616d0000b27398bdce9554b33099b9c153e9,4XlcLj6bxCnpBIOHmBpIWP,American Hi-Fi,49,https://api.spotify.com/v1/artists/4XlcLj6bxCnpBIOHmBpIWP
Bad Habits,5rPL6krfKjNPG0mAFIzF4i,2011-08-02,11,https://open.spotify.com/album/5rPL6krfKjNPG0mAFIzF4i,https://i.scdn.co/image/ab67616d0000b27306a4963bfb9a074392d25618,1IpSmgcN9F3KNa7j9JtAE4,Every Avenue,47,https://api.spotify.com/v1/artists/1IpSmgcN9F3KNa7j9JtAE4
